Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,clean_text
15666,3,1,2,0,1,RT @GMB_Ace: @_100D dat Nigga Lame bro he Unfollowed Me Like A bitch,rt gmb_ace _100d dat nigga lame bro unfollowed like bitch
15667,6,2,4,0,1,RT @GMB_Ace: Boss Niggas Fuk wit Boss bitches Vice versa..,rt gmb_ace bos nigga fuk wit bos bitch vice versa
15668,3,2,1,0,0,RT @GMB_Ace: I'm a Get Money nigga So da hoes Love me,rt gmb_ace im get money nigga da hoe love
15669,3,0,3,0,1,RT @GMB_Ace: If U wife A bitch den She represent U...So Dnt Wife DA Wrong Bitch,rt gmb_ace u wife bitch den represent uso dnt wife da wrong bitch
15670,3,0,3,0,1,RT @GMB_Ace: If more Den 5 Niggas can Say dey Fuked Yo bitch U Shuldnt Be cuffin Her &#8252;&#65039;&#128554;,rt gmb_ace den 5 nigga say dey fuked yo bitch u shuldnt cuffin 825265039128554
15671,6,0,6,0,1,RT @GMB_Ace: Lame bitches always Wanna try 2 Play a real Nigga like a Lame Bitch das how u get treated N cut loose&#9995;,rt gmb_ace lame bitch always wanna try 2 play real nigga like lame bitch da u get treated n cut loose9995
15672,3,0,3,0,1,RT @GMB_flash7414: Oso told me when his dreads get longer he just gone pop up and fuck niggas bitches lmao,rt gmb_flash7414 oso told dread get longer gone pop fuck nigga bitch lmao
15673,3,0,3,0,1,"RT @GODLOVESUGLYY_: You tell me I'm beautiful, like you tell every other bitch. Come on sir. #dobetter",rt godlovesuglyy_ tell im beautiful like tell every bitch come sir dobetter
15674,3,0,3,0,1,RT @GOLDBONEQUEEN: Stevie J turned a hoe &#128111;into a Housewife&#128129;&#128141;&#128142; and Nikko turned a Housewife&#128582; into a hoe&#128111;&#128111;&#128131;&#9757; !!I swear this shit can happen,rt goldbonequeen stevie j turned hoe 128111into housewife128129128141128142 nikko turned housewife128582 hoe1281111281111281319757 swear shit happen
15675,3,0,0,3,2,"RT @GOPBlackChick: The racists are @msnbc and its crew of anchors. Not ""right wing "" folks. @MHarrisPerry mocks mixed GOP kids.
http://t.co&#8230;",rt gopblackchick racist msnbc crew anchor right wing folk mharrisperry mock mixed gop kid httptco8230
15678,3,0,3,0,1,RT @GUNSandcrayons: What's wrong with these bitches breh http://t.co/wcGJoUdeue,rt gunsandcrayons whats wrong bitch breh httptcowcgjoudeue
15679,3,1,2,0,1,RT @GVLDENBEAUTY_: these hoes woozy,rt gvldenbeauty_ hoe woozy
15680,3,1,2,0,1,RT @Gabriel_Montoya: RT &#8220;@Brandon_Rios1: @Gabriel_Montoya fuck u bitch hope I don't see u bitch cuz I would love for u to tell me to my fac&#8230;,rt gabriel_montoya rt 8220brandon_rios1 gabriel_montoya fuck u bitch hope dont see u bitch cuz would love u tell fac8230
15681,3,0,3,0,1,RT @GabrielaAngela4: @JacklynAnnn @TheOneMiss_Luu bitches lover the word quality because they quality Bitches.,rt gabrielaangela4 jacklynannn theonemiss_luu bitch lover word quality quality bitch
15682,3,0,1,2,2,RT @GabrielaAngela4: @JacklynAnnn I'm not even ghetto!!!!,rt gabrielaangela4 jacklynannn im even ghetto
15683,3,0,3,0,1,RT @GabrielaAngela4: Bitches be like Fuck ponies but ponies ve like Fuck bitches.,rt gabrielaangela4 bitch like fuck pony pony like fuck bitch
15684,3,0,3,0,1,RT @GabrielaAngela4: That hoe wanta 6/6.,rt gabrielaangela4 hoe wanta 66
15685,3,0,3,0,1,"RT @GangsterFeels: Yes i'm judging you by the way you dress, bitch.",rt gangsterfeels yes im judging way dress bitch
15686,3,0,0,3,2,"RT @Garin: ""A day without laughter is a day wasted."" 

~Charlie Chaplin",rt garin day without laughter day wasted charlie chaplin
15687,3,0,3,0,1,RT @Garnettujl: Hoes will be hoes.,rt garnettujl hoe hoe
15688,3,0,1,2,2,"RT @Garvey_B: New sign up at mong kok protest site says: ""fight for democracy and oppose the communists to have a future"" http://t.co/w2pOn&#8230;",rt garvey_b new sign mong kok protest site say fight democracy oppose communist future httptcow2pon8230
15689,3,0,3,0,1,RT @GaryLopez_19: I'm gonna make this math test my bitch tomorrow.,rt garylopez_19 im gonna make math test bitch tomorrow
15691,3,0,0,3,2,RT @GatorDwqam: Everytime I see Nelson Agholor make a play I want to puke. Kid should've been a gator. Thanks Charlie Cheeseburger.,rt gatordwqam everytime see nelson agholor make play want puke kid shouldve gator thanks charlie cheeseburger
15692,3,1,2,0,1,RT @Gavin_McInnes: Asking the gov't to cure healthcare is like asking retards to cure down's.,rt gavin_mcinnes asking govt cure healthcare like asking retard cure down
15693,3,0,0,3,2,RT @Gawker: Conan O'Brien mocks the new Call of Duty game while getting killed repeatedly. http://t.co/GfCsARhTJT,rt gawker conan obrien mock new call duty game getting killed repeatedly httptcogfcsarhtjt
15694,3,0,3,0,1,"RT @Gawker: Congressman's office admits ""Hell yeah Benihana up in this bitch"" tweet was a mistake. http://t.co/LTzwuJC0Vs",rt gawker congressman office admits hell yeah benihana bitch tweet mistake httptcoltzwujc0vs
15695,3,0,3,0,1,"RT @GayAtHomeDad: Somewhere out there, a redneck is jerking off with a hand he'll lose in a firework accident tomorrow.",rt gayathomedad somewhere redneck jerking hand hell lose firework accident tomorrow
15696,3,0,3,0,1,RT @GbOSMG: y'all gotta stop pumping these ugly hoes heads up &#128567;,rt gbosmg yall gotta stop pumping ugly hoe head 128567
15697,3,0,3,0,1,RT @GeeZzzus: Don't no woman want a man that acts like a bitch,rt geezzzus dont woman want man act like bitch
15698,3,0,3,0,1,RT @Georganaaa_: I asked dis bitch to get me water 10 mins ago where Dafuq is it,rt georganaaa_ asked dis bitch get water 10 min ago dafuq
15699,3,0,3,0,1,RT @GeorgeCarlinSez: My uncle taught me abt sex. He said 'The birds fuck the bees.' Then he told me he banged a girl so hard her freckles c&#8230;,rt georgecarlinsez uncle taught abt sex said bird fuck bee told banged girl hard freckle c8230
15700,3,0,3,0,1,RT @GeorgeKelleyJr: If ur 20+ and still need ur parent's permission to do stuff ur a little bitch #growup,rt georgekelleyjr ur 20 still need ur parent permission stuff ur little bitch growup
15701,3,0,3,0,1,RT @GermanSquidd__: These water challenges are retarded as fuck.,rt germansquidd__ water challenge retarded fuck
15702,3,0,3,0,1,RT @GetEmKee_iGotEm: hoes? I got several? they 10's or better &#128076;,rt getemkee_igotem hoe got several 10 better 128076
15703,3,0,3,0,1,RT @GetRKOd: Have a seat drunk bitch #RKO https://t.co/6XpNyr1Jbn,rt getrkod seat drunk bitch rko httpstco6xpnyr1jbn
15704,3,0,3,0,1,"RT @Get_It_MarMar: If I hit you wit that shottie bitch, I bet ya body flip ! &#128299;&#128165;&#128165;&#128165;",rt get_it_marmar hit wit shottie bitch bet ya body flip 128299128165128165128165
15705,3,0,3,0,1,RT @GettEmm_Jay: So before you wear a thong get yo pussy in check,rt gettemm_jay wear thong get yo pussy check
15706,3,0,3,0,1,RT @Gezzy504: Niggas don't mind sharing hoes,rt gezzy504 nigga dont mind sharing hoe
15707,3,0,3,0,1,RT @GhettoViine: Dumb bitch https://t.co/JdSvCGQFQn,rt ghettoviine dumb bitch httpstcojdsvcgqfqn
15708,3,0,3,0,1,RT @GhettoViine: This bitch came to the club with a broken neck? Bitch you serious? https://t.co/A9yNUopYvY,rt ghettoviine bitch came club broken neck bitch serious httpstcoa9ynuopyvy
15709,3,0,0,3,2,RT @GianneNichole: trassshhh RT @Willie_OBeamen: Them 13's that come out this weekend so trash!,rt giannenichole trassshhh rt willie_obeamen 13 come weekend trash
15710,3,0,0,3,2,"RT @Giants: Mariano Rivera now has a street outside Yankee Stadium named after him, which Giants have also had similar honors: http://t.co/&#8230;",rt giant mariano rivera street outside yankee stadium named giant also similar honor httptco8230
15711,3,0,3,0,1,"RT @GirlTalk26: ""Real men ask for nudes""
Correction. Pussy ass bitches ask for nudes. Real men are out there working for women &amp; actually h&#8230;",rt girltalk26 real men ask nude correction pussy as bitch ask nude real men working woman amp actually h8230
15712,3,0,0,3,2,"RT @GirlfriendNotes: reasons to be a mermaid:

- no periods
- no pants
- perfect hair
- u get to lure men into their death

also, free clam&#8230;",rt girlfriendnotes reason mermaid period pant perfect hair u get lure men death also free clam8230
15713,3,0,3,0,1,RT @GirlsLoveDrugs: Talkin bout the next bitch but you ain't bout shit.,rt girlslovedrugs talkin bout next bitch aint bout shit
15714,6,0,6,0,1,RT @Giselle_Horan13: @1D_NIPPLES_ you slay that bitch,rt giselle_horan13 1d_nipples_ slay bitch
15715,3,0,1,2,2,"RT @GlennSoucy1: The crows warned you to stay away from the island. Will you?
THE SOUL COLLECTOR
http://t.co/VTc661dC65 #IAN1 http://t.co/1&#8230;",rt glennsoucy1 crow warned stay away island soul collector httptcovtc661dc65 ian1 httptco18230
15716,3,0,3,0,1,RT @Gmel_Genuine: When ya broke ONLY real bitches stick around,rt gmel_genuine ya broke real bitch stick around
15717,3,0,0,3,2,RT @GoatIdeas: Oreo Frappuccino http://t.co/o3QJ8M1nFf,rt goatideas oreo frappuccino httptcoo3qj8m1nff
15718,3,0,3,0,1,"RT @GoatRapLines: Chief Keef changed the rap game when he said ""bitch I'm cooler than a cooler""",rt goatraplines chief keef changed rap game said bitch im cooler cooler
15719,3,0,3,0,1,"RT @GoatRapLines: When Lil Wayne said ""Even deaf bitches say ""Hi"" to me, she tell a blind bitch and she say ""I gotta see"""" my headphones ju&#8230;",rt goatraplines lil wayne said even deaf bitch say hi tell blind bitch say gotta see headphone ju8230
15720,6,2,4,0,1,RT @GoatRapLines: When Wale said.....nvm that nigga trash,rt goatraplines wale saidnvm nigga trash
15721,3,0,3,0,1,"RT @GoldenBella_: If a bitch could be okay with fucking a man knowing he has a girl, she's a hoe! That's it.",rt goldenbella_ bitch could okay fucking man knowing girl shes hoe thats
15722,3,0,3,0,1,RT @Goldie_Brim: Smack a bitch no filter,rt goldie_brim smack bitch filter
15723,3,0,0,3,2,"RT @Goldkamp247: Yep, Steve Spurrier just sorta compared Alabama to the Yankees. ""They've (NY) got the biggest payroll, they don't win ever&#8230;",rt goldkamp247 yep steve spurrier sorta compared alabama yankee theyve ny got biggest payroll dont win ever8230
15724,3,0,3,0,1,"RT @Golfwangslut25: Tyga makes you think about fucking a bunch of bad bitches 
J.cole makes you motivated 
Drake makes you wanna think abou&#8230;",rt golfwangslut25 tyga make think fucking bunch bad bitch jcole make motivated drake make wanna think abou8230
15725,3,0,3,0,1,"RT @GoodKidLeo: catch a bitch snitch, my finger itchin on the switch",rt goodkidleo catch bitch snitch finger itchin switch
15726,3,0,3,0,1,RT @Gook____: Lil stupid ass bitch I don't fuck with YOU!!&#128564;,rt gook____ lil stupid as bitch dont fuck you128564
15727,3,0,3,0,1,"RT @Goons_TXT: Also, just because you suck dick, doesn't mean you have to act like a faggot.",rt goons_txt also suck dick doesnt mean act like faggot
15728,3,0,1,2,2,RT @Goons_TXT: Only retards and dads roll Lawful Good.,rt goons_txt retard dad roll lawful good
15729,3,0,3,0,1,RT @GorgeousCamry_: &#128514;&#128514; hoes be in everybody clothes and got the nerve to take a picture man that shit crazy !,rt gorgeouscamry_ 128514128514 hoe everybody clothes got nerve take picture man shit crazy
15730,6,0,6,0,1,RT @GorgeousCamry_: &#8220;@1inkkofrosess: @GorgeousCamry_ stop explaining yo self sorry ass bitch DONT NOBODY CARE &#128522;&#8221;eww you sound spicy !,rt gorgeouscamry_ 82201inkkofrosess gorgeouscamry_ stop explaining yo self sorry as bitch dont nobody care 1285228221eww sound spicy
15731,3,0,3,0,1,RT @GorgeousCamry_: I peep a lot of shit and I just laugh cause these hoes some actors !,rt gorgeouscamry_ peep lot shit laugh cause hoe actor
15732,3,0,3,0,1,RT @GorgeousCamry_: it's two different things you hoes should know because a lot of you hoes THINK yal know me !,rt gorgeouscamry_ two different thing hoe know lot hoe think yal know
15733,3,0,3,0,1,RT @GorgeousLeeiyah: Niggas loose they down bitch for a bitch who down to snitch &#128586;&#128175;,rt gorgeousleeiyah nigga loose bitch bitch snitch 128586128175
15734,3,0,1,2,2,RT @GossipCop: Charlie Sheen SLAMS Rihanna For Rejecting His Fiancee: You&#8217;re A Rude &#8220;Idiot&#8221; With Bad Wig http://t.co/NChn9cRLCj,rt gossipcop charlie sheen slam rihanna rejecting fiancee you8217re rude 8220idiot8221 bad wig httptconchn9crlcj
15735,3,2,1,0,0,RT @GottaLuvLexci_: &#128557;&#128557;&#128557;&#128557;&#128557; RT @MyHips_DntLie: Tight pants and loud colors!!! You look like a fag! &#128557;,rt gottaluvlexci_ 128557128557128557128557128557 rt myhips_dntlie tight pant loud color look like fag 128557
15736,3,1,2,0,1,RT @GottaLuvLexci_: You know these hoes wishy washy,rt gottaluvlexci_ know hoe wishy washy
15737,3,0,3,0,1,RT @GottaPHILMe: &#128128;&#128128; RT &#8220;@VersaceSilk: When you and your boys discover a hoe https://t.co/fbfR8trToY&#8221;,rt gottaphilme 128128128128 rt 8220versacesilk boy discover hoe httpstcofbfr8trtoy8221
15738,3,0,3,0,1,"RT @GrandadJFreeman: I'm tired of fat hoes calling themselves ""thick"". Bitch, yo fat ass can't even bend over and touch your toes withou ...",rt grandadjfreeman im tired fat hoe calling thick bitch yo fat as cant even bend touch toe withou
15739,3,0,0,3,2,RT @GreGooglyMoogly: My mind is so clear a bird just crashed into the side of my head.,rt gregooglymoogly mind clear bird crashed side head
15740,3,1,2,0,1,RT @GreatNegrodamus: Lmfaoooooooooo trash ass falcants RT @PacDaGoat: LMFAOOOOOOOOOOO ya stink @BlakeDaBasedSon,rt greatnegrodamus lmfaoooooooooo trash as falcants rt pacdagoat lmfaooooooooooo ya stink blakedabasedson
15741,3,0,2,1,1,RT @GreatScottnyc: All bitches is crazy.,rt greatscottnyc bitch crazy
15742,3,0,1,2,2,RT @Great_Bryt: Riff Raff is trash,rt great_bryt riff raff trash
15743,6,0,6,0,1,RT @GreaterThn: When you see bae retweet or mention some hoe http://t.co/864iI0yIoV,rt greaterthn see bae retweet mention hoe httptco864ii0yiov
15744,3,0,0,3,2,"RT @GreenLanternJet: I was already 24 when Jeter arrived so I had plenty of #Yankees memories, but next year is going to be very odd indeed.",rt greenlanternjet already 24 jeter arrived plenty yankee memory next year going odd indeed
15745,3,0,3,0,1,RT @Gresham_Major: U tell us you fuckin barbarian RT @TypoGawd: Does pussy juice really help ya beard grow?,rt gresham_major u tell u fuckin barbarian rt typogawd pussy juice really help ya beard grow
15746,3,1,2,0,1,"RT @Griff_TheGreat: Drake said it best when he said ""Niggas act more like bitches these days!""",rt griff_thegreat drake said best said nigga act like bitch day
15747,3,0,3,0,1,"RT @GrownAssMidget: I&#8217;m a bitch? You&#8217;re a bitch. Your mom&#8217;s a bitch for having a bitch, your dad&#8217;s a bitch for fucking a bitch. Now who&#8217;s t&#8230;",rt grownassmidget i8217m bitch you8217re bitch mom8217s bitch bitch dad8217s bitch fucking bitch who8217s t8230
15748,4,0,4,0,1,RT @GrvndBxrry: i hate when bitches brag bout how they bf put it down ........ Then they single .... &#128514;,rt grvndbxrry hate bitch brag bout bf put single 128514
15749,3,1,2,0,1,"RT @GuapoAficionado: Kill em all at once I say.

RT &#8220;@PacDaGoat: The world will be a better place when bitches like her dies lonely http://&#8230;",rt guapoaficionado kill em say rt 8220pacdagoat world better place bitch like dy lonely http8230
15750,3,0,3,0,1,"RT @GucciManeQuote1: Gucci, you conceited bitch I might be
'Cause my chain so bright, Stevie Wonder might see",rt guccimanequote1 gucci conceited bitch might cause chain bright stevie wonder might see
15751,6,0,6,0,1,RT @GuiltyZoE: &#128514;benzino bitch wasn't ready &#128557;&#128557;&#127821;,rt guiltyzoe 128514benzino bitch wasnt ready 128557128557127821
15752,3,0,1,2,2,RT @Guinness_RAS: @chelsea_elisa tell him that you chose (A) not to trash the environment while trying to save it like a hypocritical douc&#8230;,rt guinness_ras chelsea_elisa tell chose trash environment trying save like hypocritical douc8230
15753,3,0,3,0,1,"RT @Gunplayrob187: Tired of dealing with these hoes , but my dick not &#128588;&#128175;&#128564;&#128514;&#128514;",rt gunplayrob187 tired dealing hoe dick 128588128175128564128514128514
15754,3,0,3,0,1,"RT @GuruJeremy: Hoes use the""it just happened"" excuse as a means to cope wit them being a ho. They make it seem as if they had no control o&#8230;",rt gurujeremy hoe use theit happened excuse mean cope wit ho make seem control o8230
15755,3,0,3,0,1,"RT @GuruJeremy: That's how niggas get cheated on. She lie in ur face bc she in denial about her hoe actions. But she tell her homegirls ""it&#8230;",rt gurujeremy thats nigga get cheated lie ur face bc denial hoe action tell homegirl it8230
15756,3,0,3,0,1,RT @GuruJeremy: Women think they are angels. So they be in denial about their own hoe actions. Don't fall into their facade. See past the b&#8230;,rt gurujeremy woman think angel denial hoe action dont fall facade see past b8230
15757,3,0,3,0,1,RT @Guwopp1017: Bullying doesn't exist.....BITCH ASS PEOPLE EXIST! If you don't stand the fuck up for yourself &amp; stop being a pussy!,rt guwopp1017 bullying doesnt existbitch as people exist dont stand fuck amp stop pussy
